#  eta   phi   dep   det    value 
   9   28    1    HB    0.976385802503
   10   28    1    HB    1.01591045767
   11   28    1    HB    0.943775927417
   12   28    1    HB    1.00969031487
   13   28    1    HB    0.991663668613
   14   28    1    HB    1.03645595266
   15   28    1    HB    0.960283583823
   15   28    2    HB    0.968488171704
   16   28    1    HB    0.988051934782
   16   28    2    HB    1.0565143572
   1   29    1    HB    1.05153216292
   2   29    1    HB    1.02621537208
   3   29    1    HB    1.00248784708
   4   29    1    HB    0.980147486198
   5   29    1    HB    1.02366640162
   6   29    1    HB    1.08804550885
   7   29    1    HB    1.06688073991
   8   29    1    HB    1.00068725253
   9   29    1    HB    0.980412113253
   10   29    1    HB    1.08787367346
   11   29    1    HB    0.969007550854
   12   29    1    HB    0.991440650614
   13   29    1    HB    1.01304406298
   14   29    1    HB    0.983538850387
   15   29    1    HB    1.01445325889
   15   29    2    HB    0.987894463414
   16   29    1    HB    0.994513672183
   16   29    2    HB    1.00400616172
   1   30    1    HB    1.00187381658
   2   30    1    HB    0.948330790209
   3   30    1    HB    0.995095014919
   4   30    1    HB    1.01081617792
   5   30    1    HB    1.04889761094
   6   30    1    HB    1.02666048127
   7   30    1    HB    1.03559191127
   8   30    1    HB    1.00638067272
   9   30    1    HB    1.00890075515
   10   30    1    HB    0.964761822842
   11   30    1    HB    0.964754855528
   12   30    1    HB    1.01567262808
   13   30    1    HB    0.977705344554
   14   30    1    HB    0.985202618203
   15   30    1    HB    1.00293184416
   15   30    2    HB    1.00297656145
   16   30    1    HB    0.993533763491
   16   30    2    HB    0.983432950569
   1   31    1    HB    1.04568673771
   2   31    1    HB    0.958641526608
   3   31    1    HB    1.05518515044
   4   31    1    HB    1.00981383751
   5   31    1    HB    0.971773172116
   6   31    1    HB    1.00059914053
   7   31    1    HB    1.0056645936
   8   31    1    HB    0.960220721365
   9   31    1    HB    0.916068755344
   10   31    1    HB    1.02037827107
   11   31    1    HB    1.02129615371
   12   31    1    HB    0.987742104647
   13   31    1    HB    0.982244441362
   14   31    1    HB    1.00117293496
   15   31    1    HB    0.943427676514
   15   31    2    HB    0.949487774938
   16   31    1    HB    0.962487537346
   16   31    2    HB    1.03767057388
   1   32    1    HB    0.995466871871
   2   32    1    HB    1.09565708717
   3   32    1    HB    0.965966633482
   4   32    1    HB    1.00987663319
   5   32    1    HB    1.00316751685
   6   32    1    HB    0.979523544101
   7   32    1    HB    0.986464613071
   8   32    1    HB    1.01145988097
   9   32    1    HB    1.01947749603
   10   32    1    HB    0.958100490043
   11   32    1    HB    1.09531532049
   12   32    1    HB    0.99243037726
   13   32    1    HB    1.00792132131
   14   32    1    HB    0.947099424922
   15   32    1    HB    0.96911035432
   15   32    2    HB    0.99689269858
   16   32    1    HB    1.02329789401
   16   32    2    HB    1.00595416193
   1   33    1    HB    1.03522948764
   2   33    1    HB    0.992821219435
   3   33    1    HB    1.01054453249
   4   33    1    HB    1.07167081348
   5   33    1    HB    1.00422499494
   6   33    1    HB    1.02838776415
   7   33    1    HB    1.03776779829
   8   33    1    HB    0.983962672316
   9   33    1    HB    0.959646552415
   10   33    1    HB    0.971087722584
   11   33    1    HB    0.980416340179
   12   33    1    HB    1.032143768
   13   33    1    HB    1.05129519658
   14   33    1    HB    1.01832473971
   15   33    1    HB    1.02459451379
   15   33    2    HB    0.985205514072
   16   33    1    HB    1.04215688348
   16   33    2    HB    0.988346053391
   1   34    1    HB    0.998440033063
   2   34    1    HB    0.998235863228
   3   34    1    HB    1.02883853245
   4   34    1    HB    1.06298667043
   5   34    1    HB    1.00164268691
   6   34    1    HB    0.987140811882
   7   34    1    HB    1.05070100608
   8   34    1    HB    0.91340569994
   9   34    1    HB    0.990226485262
   10   34    1    HB    0.99461213341
   11   34    1    HB    0.943865084341
   12   34    1    HB    1.01168646993
   13   34    1    HB    1.04369483267
   14   34    1    HB    0.982552764963
   15   34    1    HB    1.01275815343
   15   34    2    HB    1.01719852204
   16   34    1    HB    0.997475772647
   16   34    2    HB    1.00408917579
   1   35    1    HB    1.02558800987
   2   35    1    HB    0.979174334798
   3   35    1    HB    1.06947438434
   4   35    1    HB    1.00462221404
   5   35    1    HB    0.984611756815
   6   35    1    HB    1.04181313453
   7   35    1    HB    1.01184770732
   8   35    1    HB    1.02709496779
   9   35    1    HB    0.961431829565
   10   35    1    HB    0.975534274751
   11   35    1    HB    1.02391472965
   12   35    1    HB    1.02567719415
   13   35    1    HB    0.991061385896
   14   35    1    HB    1.00245498791
   15   35    1    HB    1.03417983764
   15   35    2    HB    0.967130827379
   16   35    1    HB    0.997314126187
   16   35    2    HB    0.996410649646
   1   36    1    HB    1.06543507162
   2   36    1    HB    1.08426570469
   3   36    1    HB    0.997357792613
   4   36    1    HB    0.983808434749
   5   36    1    HB    1.00658799614
   6   36    1    HB    0.98230558018
   7   36    1    HB    0.994266438816
   8   36    1    HB    0.9925339429
   9   36    1    HB    1.06008882233
   10   36    1    HB    1.05207466117
   11   36    1    HB    1.02977626969
   12   36    1    HB    0.974548676374
   13   36    1    HB    0.96792417493
   14   36    1    HB    1.02301443853
   15   36    1    HB    0.983136137374
   15   36    2    HB    0.97155395992
   16   36    1    HB    1.01170535464
   16   36    2    HB    0.977348784762
   1   37    1    HB    0.981673918529
   2   37    1    HB    1.00002243219
   3   37    1    HB    1.02685187027
   4   37    1    HB    1.04545348965
   5   37    1    HB    1.0906071395
   6   37    1    HB    0.965260180756
   7   37    1    HB    0.96206266788
   8   37    1    HB    0.982934743135
   9   37    1    HB    0.992562486262
   10   37    1    HB    0.977233664478
   11   37    1    HB    1.05966207962
   12   37    1    HB    1.02831358428
   13   37    1    HB    0.968909855329
   14   37    1    HB    1.02179605743
   15   37    1    HB    0.971950500581
   15   37    2    HB    1.02471939981
   16   37    1    HB    0.959430133393
   16   37    2    HB    1.00618457419
   1   38    1    HB    1.03617808042
   2   38    1    HB    1.00852314766
   3   38    1    HB    0.985925900783
   4   38    1    HB    1.00573642068
   5   38    1    HB    1.03272049368
   6   38    1    HB    0.930369000269
   7   38    1    HB    1.04045103762
   8   38    1    HB    0.954624466205
   9   38    1    HB    1.06207005404
   10   38    1    HB    1.009217115
   11   38    1    HB    0.959879232934
   12   38    1    HB    1.02927656843
   13   38    1    HB    0.977300596702
   14   38    1    HB    0.994051928024
   15   38    1    HB    0.978565046843
   15   38    2    HB    0.969692373708
   16   38    1    HB    0.97266191824
   16   38    2    HB    1.03488806738
   1   39    1    HB    0.938156555625
   2   39    1    HB    0.994412588024
   3   39    1    HB    0.998915990163
   4   39    1    HB    1.01539010832
   5   39    1    HB    1.01254901342
   6   39    1    HB    1.01096800621
   7   39    1    HB    0.993977518327
   8   39    1    HB    0.99192352521
   9   39    1    HB    1.00323083214
   10   39    1    HB    0.93607761804
   11   39    1    HB    1.06103780064
   12   39    1    HB    1.01189366945
   13   39    1    HB    1.02117613413
   14   39    1    HB    1.05444156726
   15   39    1    HB    1.00102672781
   15   39    2    HB    0.929306993104
   16   39    1    HB    0.996688800045
   16   39    2    HB    0.980123586719
   1   40    1    HB    1.01780688697
   2   40    1    HB    0.996683239503
   3   40    1    HB    1.02777193714
   4   40    1    HB    1.02810891508
   5   40    1    HB    1.03170657795
   6   40    1    HB    1.00472181023
   7   40    1    HB    1.02768678544
   8   40    1    HB    1.02278626566
   9   40    1    HB    1.02397395919
   10   40    1    HB    0.944750282395
   11   40    1    HB    0.957830629809
   12   40    1    HB    0.958975755806
   13   40    1    HB    1.00271058639
   14   40    1    HB    0.967967329036
   15   40    1    HB    1.01532383891
   15   40    2    HB    0.991238744854
   16   40    1    HB    0.952690863306
   16   40    2    HB    0.938337651474
   1   41    1    HB    1.01786650262
   2   41    1    HB    0.956081783975
   3   41    1    HB    1.022277876
   4   41    1    HB    0.935349583207
   5   41    1    HB    0.958940673036
   6   41    1    HB    0.981696679063
   7   41    1    HB    1.00064845509
   8   41    1    HB    1.06116231814
   9   41    1    HB    1.03551659644
   10   41    1    HB    0.978308417651
   11   41    1    HB    0.98308784488
   12   41    1    HB    0.976359544976
   13   41    1    HB    1.0045650507
   14   41    1    HB    1.0080157758
   15   41    1    HB    0.998027941115
   15   41    2    HB    0.919468065218
   16   41    1    HB    0.99462388068
   16   41    2    HB    0.957970034155
   1   42    1    HB    0.9916130087
   2   42    1    HB    1.01328237345
   3   42    1    HB    0.955995074333
   4   42    1    HB    1.01964318072
   5   42    1    HB    0.985039113708
   6   42    1    HB    0.967058506506
   7   42    1    HB    1.00638672759
   8   42    1    HB    0.997989757052
   9   42    1    HB    1.09204102138
   10   42    1    HB    1.03875961055
   11   42    1    HB    0.960974788127
   12   42    1    HB    0.971495546504
   13   42    1    HB    1.00911158187
   14   42    1    HB    0.970828333778
   15   42    1    HB    1.01492750822
   15   42    2    HB    1.01843923239
   16   42    1    HB    1.01774097933
   16   42    2    HB    0.991254943347
   1   43    1    HB    1.00496139617
   2   43    1    HB    0.993778003585
   3   43    1    HB    0.93862549278
   4   43    1    HB    0.976911574015
   5   43    1    HB    1.01917296234
   6   43    1    HB    0.965238685084
   7   43    1    HB    0.946710311809
   8   43    1    HB    0.990293176887
   9   43    1    HB    0.948280894228
   10   43    1    HB    1.0408918875
   11   43    1    HB    1.01428064882
   12   43    1    HB    0.950495882186
   13   43    1    HB    1.00819190705
   14   43    1    HB    0.996774292913
   15   43    1    HB    1.0211882531
   15   43    2    HB    0.99203901976
   16   43    1    HB    1.03460754596
   16   43    2    HB    0.978022520294
   1   44    1    HB    1.01108215654
   2   44    1    HB    0.930297613971
   3   44    1    HB    1.01296145279
   4   44    1    HB    1.0231941495
   5   44    1    HB    1.04146504801
   6   44    1    HB    1.06436108411
   7   44    1    HB    1.07178447942
   8   44    1    HB    1.0963956072
   9   44    1    HB    0.991262988162
   10   44    1    HB    1.01117863883
   11   44    1    HB    1.02020050904
   12   44    1    HB    1.01116772157
   13   44    1    HB    0.922820397729
   14   44    1    HB    0.968724314147
   15   44    1    HB    1.04296258098
   15   44    2    HB    1.01079045011
   16   44    1    HB    0.970480727563
   16   44    2    HB    1.0396473229
   1   45    1    HB    0.995389808117
   2   45    1    HB    0.991319932024
   3   45    1    HB    0.984197089213
   4   45    1    HB    0.977506144567
   5   45    1    HB    1.03978225265
   6   45    1    HB    1.03050864297
   7   45    1    HB    0.983176108363
   8   45    1    HB    0.940048269806
   9   45    1    HB    0.985601600181
   10   45    1    HB    1.05059281506
   11   45    1    HB    1.00553247454
   12   45    1    HB    0.951843940502
   13   45    1    HB    1.0190194716
   14   45    1    HB    0.981588323069
   15   45    1    HB    1.01207823351
   15   45    2    HB    1.03326869054
   16   45    1    HB    0.968011408109
   16   45    2    HB    1.0026526068
   1   46    1    HB    0.94291898482
   2   46    1    HB    0.966853482448
   3   46    1    HB    1.05334162379
   4   46    1    HB    0.985250690505
   5   46    1    HB    0.989062443652
   6   46    1    HB    1.06194037609
   7   46    1    HB    1.01727630393
   8   46    1    HB    1.06056875113
   9   46    1    HB    0.941538444264
   10   46    1    HB    0.935369203716
   11   46    1    HB    1.00384331812
   12   46    1    HB    1.006209383
   13   46    1    HB    0.983630948936
   14   46    1    HB    0.978621143423
   15   46    1    HB    0.914479632759
   15   46    2    HB    1.01696333458
   16   46    1    HB    0.978911913669
   16   46    2    HB    0.986316258741
   1   47    1    HB    1.00954370141
   2   47    1    HB    1.01171503204
   3   47    1    HB    0.986501180115
   4   47    1    HB    0.972930851153
   5   47    1    HB    1.01896964474
   6   47    1    HB    0.995365302563
   7   47    1    HB    1.030911042
   8   47    1    HB    1.05912458065
   9   47    1    HB    1.06768797441
   10   47    1    HB    0.983530636917
   11   47    1    HB    0.962064717645
   12   47    1    HB    0.983281625362
   13   47    1    HB    1.06020866402
   14   47    1    HB    1.01078281878
   15   47    1    HB    1.10181033499
   15   47    2    HB    1.00586988191
   16   47    1    HB    0.965409436346
   16   47    2    HB    1.00807738239
   1   48    1    HB    0.977977178074
   2   48    1    HB    0.952303633779
   3   48    1    HB    0.973463232662
   4   48    1    HB    0.94919231509
   5   48    1    HB    1.01824290024
   6   48    1    HB    1.05013202257
   7   48    1    HB    1.03189532158
   8   48    1    HB    0.940445556497
   9   48    1    HB    1.05525292089
   10   48    1    HB    1.01713021904
   11   48    1    HB    0.948016661815
   12   48    1    HB    1.00847649476
   13   48    1    HB    1.0086564675
   14   48    1    HB    1.02226010667
   15   48    1    HB    1.03545034945
   15   48    2    HB    1.05950422409
   16   48    1    HB    0.965445987193
   16   48    2    HB    0.987655690624
   1   49    1    HB    0.990318211726
   2   49    1    HB    1.041611896
   3   49    1    HB    1.0574218714
   4   49    1    HB    1.06657791576
   5   49    1    HB    0.994588543532
   6   49    1    HB    1.03685276296
   7   49    1    HB    0.976877171801
   8   49    1    HB    0.969157348969
   9   49    1    HB    0.997463007558
   10   49    1    HB    1.01633787363
   11   49    1    HB    1.03860304192
   12   49    1    HB    0.974477136315
   13   49    1    HB    0.984524754823
   14   49    1    HB    0.995138060162
   15   49    1    HB    0.958953063732
   15   49    2    HB    0.987673535096
   16   49    1    HB    0.982621439531
   16   49    2    HB    0.996368982735
   1   50    1    HB    1.02981574718
   2   50    1    HB    0.975771175924
   3   50    1    HB    0.97475111357
   4   50    1    HB    0.997810653015
   5   50    1    HB    0.932665784809
   6   50    1    HB    0.949206344898
   7   50    1    HB    1.0734393488
   8   50    1    HB    1.00459249792
   9   50    1    HB    1.04853935908
   10   50    1    HB    1.00378845455
   11   50    1    HB    1.07010140405
   12   50    1    HB    0.983992616345
   13   50    1    HB    0.976968246388
   14   50    1    HB    0.991099741189
   15   50    1    HB    0.986090675231
   15   50    2    HB    0.988762548089
   16   50    1    HB    0.961807551431
   16   50    2    HB    0.920188083751
   1   51    1    HB    0.976182059241
   2   51    1    HB    1.03964189135
   3   51    1    HB    0.973203225103
   4   51    1    HB    0.995203150102
   5   51    1    HB    0.960879987266
   6   51    1    HB    1.05431550582
   7   51    1    HB    0.985121404957
   8   51    1    HB    1.01870669058
   9   51    1    HB    1.02933214689
   10   51    1    HB    1.08658374869
   11   51    1    HB    0.945671390963
   12   51    1    HB    0.994394333122
   13   51    1    HB    0.963116444165
   14   51    1    HB    1.00149322892
   15   51    1    HB    0.991572906991
   15   51    2    HB    0.963242888253
   16   51    1    HB    0.962813856244
   16   51    2    HB    0.970007987883
   1   52    1    HB    1.0123877272
   2   52    1    HB    0.956962763489
   3   52    1    HB    0.975001590641
   4   52    1    HB    0.99505831663
   5   52    1    HB    0.988281938605
   6   52    1    HB    1.04677974543
   7   52    1    HB    0.948738738363
   8   52    1    HB    0.989599011484
   9   52    1    HB    0.936744831748
   10   52    1    HB    0.955136403052
   11   52    1    HB    1.01455654964
   12   52    1    HB    0.998814218209
   13   52    1    HB    1.03939428077
   14   52    1    HB    1.02000145455
   15   52    1    HB    0.98253124291
   15   52    2    HB    1.0464431845
   16   52    1    HB    1.02512627189
   16   52    2    HB    0.961241402118
   1   53    1    HB    1.00135032891
   2   53    1    HB    0.994450525856
   3   53    1    HB    1.00672128703
   4   53    1    HB    0.980240758723
   5   53    1    HB    0.978772302904
   6   53    1    HB    0.908651435018
   7   53    1    HB    0.980666102321
   8   53    1    HB    1.01305636685
   9   53    1    HB    1.00680061767
   10   53    1    HB    0.986925588981
   11   53    1    HB    0.97457663182
   12   53    1    HB    1.02199911532
   13   53    1    HB    0.983805594368
   14   53    1    HB    0.959785212532
   15   53    1    HB    0.955168504479
   15   53    2    HB    1.00042006869
   16   53    1    HB    1.02293357886
   16   53    2    HB    1.03347742922
   1   54    1    HB    0.970501569044
   2   54    1    HB    1.02364459007
   3   54    1    HB    0.980869551323
   4   54    1    HB    1.00750470909
   5   54    1    HB    0.933288514593
   6   54    1    HB    1.04818080662
   7   54    1    HB    0.921339043124
   8   54    1    HB    1.01407950815
   9   54    1    HB    0.922616345935
   10   54    1    HB    1.0092619466
   11   54    1    HB    0.963873731967
   12   54    1    HB    0.977094252838
   13   54    1    HB    0.979894690923
   14   54    1    HB    1.05652736094
   15   54    1    HB    0.986163974137
   15   54    2    HB    1.00997033051
   16   54    1    HB    1.00116977143
   16   54    2    HB    0.995734834606
   1   55    1    HB    0.998413081168
   2   55    1    HB    1.05728193239
   3   55    1    HB    0.916478293093
   4   55    1    HB    0.995748342066
   5   55    1    HB    1.00008993979
   6   55    1    HB    1.0228521276
   7   55    1    HB    1.01729935708
   8   55    1    HB    1.00311687739
   9   55    1    HB    1.00107954125
   10   55    1    HB    1.00039716158
   11   55    1    HB    0.981700205463
   12   55    1    HB    0.966773862019
   13   55    1    HB    0.988176119687
   14   55    1    HB    1.024047465
   15   55    1    HB    1.00177635945
   15   55    2    HB    0.979801337949
   16   55    1    HB    1.03859802642
   16   55    2    HB    1.05587773438
   1   56    1    HB    1.03023896079
   2   56    1    HB    0.924668442529
   3   56    1    HB    0.961233308937
   4   56    1    HB    1.03939599151
   5   56    1    HB    1.08599259829
   6   56    1    HB    1.03443528167
   7   56    1    HB    1.00711165964
   8   56    1    HB    0.926972120789
   9   56    1    HB    1.02558315092
   10   56    1    HB    1.01465227852
   11   56    1    HB    1.04019475153
   12   56    1    HB    1.01099308667
   13   56    1    HB    1.03144322276
   14   56    1    HB    1.04157698195
   15   56    1    HB    1.08829017402
   15   56    2    HB    1.01897751632
   16   56    1    HB    0.976334273878
   16   56    2    HB    0.990825227575
   1   57    1    HB    0.974612810287
   2   57    1    HB    1.0152472096
   3   57    1    HB    0.924202726758
   4   57    1    HB    0.992650314295
   5   57    1    HB    0.948626778539
   6   57    1    HB    1.01144641832
   7   57    1    HB    1.04215239161
   8   57    1    HB    0.999811759561
   9   57    1    HB    1.03546250803
   10   57    1    HB    1.03384211447
   11   57    1    HB    0.981695269294
   12   57    1    HB    1.00269451196
   13   57    1    HB    1.05556348612
   14   57    1    HB    1.08188728652
   15   57    1    HB    0.991244688575
   15   57    2    HB    0.977989870457
   16   57    1    HB    1.03230744864
   16   57    2    HB    0.997994859357
   1   58    1    HB    1.04156165157
   2   58    1    HB    1.02119788915
   3   58    1    HB    0.955123420863
   4   58    1    HB    0.956691594582
   5   58    1    HB    1.00245426546
   6   58    1    HB    0.953084612005
   7   58    1    HB    1.00258214905
   8   58    1    HB    0.893360994113
   9   58    1    HB    0.986386889549
   10   58    1    HB    1.01591176148
   11   58    1    HB    1.00634463476
   12   58    1    HB    1.03136807558
   13   58    1    HB    1.03174728119
   14   58    1    HB    1.0127883836
   15   58    1    HB    1.00267430849
   15   58    2    HB    1.00562509269
   16   58    1    HB    0.989912628041
   16   58    2    HB    1.03816309391
   1   59    1    HB    0.966093776182
   2   59    1    HB    1.06368353173
   3   59    1    HB    0.98217206818
   4   59    1    HB    1.08050100528
   5   59    1    HB    1.0516580104
   6   59    1    HB    0.93483615179
   7   59    1    HB    0.990682651673
   8   59    1    HB    0.998281458595
   9   59    1    HB    0.995004761746
   10   59    1    HB    1.04561522949
   11   59    1    HB    0.976951560899
   12   59    1    HB    1.02857293596
   13   59    1    HB    0.969609336506
   14   59    1    HB    1.03472965002
   15   59    1    HB    1.04840528778
   15   59    2    HB    0.966210117438
   16   59    1    HB    1.02073595686
   16   59    2    HB    1.01809648064
   1   60    1    HB    1.04319515175
   2   60    1    HB    1.0065178325
   3   60    1    HB    1.01899714949
   4   60    1    HB    1.05509874339
   5   60    1    HB    0.98420727871
   6   60    1    HB    1.00021560892
   7   60    1    HB    0.985073663771
   8   60    1    HB    1.00967631834
   9   60    1    HB    0.962585754747
   10   60    1    HB    0.972466700669
   11   60    1    HB    0.992133467297
   12   60    1    HB    1.01628770001
   13   60    1    HB    1.04093330086
   14   60    1    HB    0.934387121296
   15   60    1    HB    1.00103322053
   15   60    2    HB    1.04327147391
   16   60    1    HB    0.983558089296
   16   60    2    HB    0.988732673644
   1   61    1    HB    1.00735651955
   2   61    1    HB    0.96081212338
   3   61    1    HB    1.0737063452
   4   61    1    HB    0.984644272496
   5   61    1    HB    1.01264877788
   6   61    1    HB    1.00666234924
   7   61    1    HB    1.05761780555
   8   61    1    HB    1.00160695221
   9   61    1    HB    0.976742599003
   10   61    1    HB    0.973846894308
   11   61    1    HB    0.941377915774
   12   61    1    HB    0.95858717953
   13   61    1    HB    0.99361851356
   14   61    1    HB    0.937906683537
   15   61    1    HB    0.9661713895
   15   61    2    HB    0.99365413373
   16   61    1    HB    0.992267537543
   16   61    2    HB    1.03631675551
   1   62    1    HB    0.980547584319
   2   62    1    HB    0.990271433448
   3   62    1    HB    1.00552261548
   4   62    1    HB    0.949723904056
   5   62    1    HB    1.00579393785
   6   62    1    HB    0.964994050688
   7   62    1    HB    0.998824704382
   8   62    1    HB    0.960114564399
   9   62    1    HB    1.02661556754
   10   62    1    HB    1.03625062203
   11   62    1    HB    0.981234637042
   12   62    1    HB    1.03124823042
   13   62    1    HB    1.01234620907
   14   62    1    HB    1.02771144362
   15   62    1    HB    0.95732936796
   15   62    2    HB    1.02557525562
   16   62    1    HB    0.975690075335
   16   62    2    HB    0.9523604419
   1   63    1    HB    0.994694762133
   2   63    1    HB    1.00796796509
   3   63    1    HB    1.01984745147
   4   63    1    HB    1.03624706931
   5   63    1    HB    0.981819916971
   6   63    1    HB    1.01227136747
   7   63    1    HB    0.972440829769
   8   63    1    HB    0.988329583352
   9   63    1    HB    1.00175486521
   10   63    1    HB    1.01993145816
   11   63    1    HB    1.02588009161
   12   63    1    HB    0.983972807979
   13   63    1    HB    0.976608818743
   14   63    1    HB    0.981562966041
   15   63    1    HB    1.06646286489
   15   63    2    HB    0.950121234407
   16   63    1    HB    0.92309522617
   16   63    2    HB    0.97272737894
   1   64    1    HB    1.00678843096
   2   64    1    HB    1.09417794904
   3   64    1    HB    1.01022782054
   4   64    1    HB    0.948528814892
   5   64    1    HB    1.02365896038
   6   64    1    HB    1.00738486486
   7   64    1    HB    0.985943877096
   8   64    1    HB    0.974424282594
   9   64    1    HB    0.95440298931
   10   64    1    HB    0.971132917532
   11   64    1    HB    0.988243799545
   12   64    1    HB    0.960237774178
   13   64    1    HB    0.997608777507
   14   64    1    HB    0.985309586263
   15   64    1    HB    0.989063926645
   15   64    2    HB    1.00222363975
   16   64    1    HB    1.01364501028
   16   64    2    HB    0.995067692913
   1   65    1    HB    1.03786382774
   2   65    1    HB    0.958517043988
   3   65    1    HB    0.990439002781
   4   65    1    HB    1.07838883975
   5   65    1    HB    0.9443532413
   6   65    1    HB    0.936135085107
   7   65    1    HB    1.01803865017
   8   65    1    HB    1.03803179145
   9   65    1    HB    0.909524555997
   10   65    1    HB    0.926017195473
   11   65    1    HB    1.07598975131
   12   65    1    HB    1.0080547012
   13   65    1    HB    0.950763887044
   14   65    1    HB    1.02003694859
   15   65    1    HB    1.00091738009
   15   65    2    HB    1.01467612418
   16   65    1    HB    1.03474959784
   16   65    2    HB    1.00320537237
   1   66    1    HB    0.955823318563
   2   66    1    HB    0.9564582969
   3   66    1    HB    1.03328249588
   4   66    1    HB    0.995067428305
   5   66    1    HB    0.978311651444
   6   66    1    HB    0.980764445275
   7   66    1    HB    1.00289822122
   8   66    1    HB    1.03409520137
   9   66    1    HB    1.04137948503
   10   66    1    HB    1.05534131022
   11   66    1    HB    0.993386113157
   12   66    1    HB    1.00617705883
   13   66    1    HB    0.973670249748
   14   66    1    HB    0.997422246791
   15   66    1    HB    1.00241545061
   15   66    2    HB    0.9938215998
   16   66    1    HB    0.962354922357
   16   66    2    HB    0.988282816744
   1   67    1    HB    1.04284013967
   2   67    1    HB    0.954721063254
   3   67    1    HB    0.957094689061
   4   67    1    HB    1.0049495114
   5   67    1    HB    1.03458819648
   6   67    1    HB    1.05168737987
   7   67    1    HB    1.03519015894
   8   67    1    HB    1.0558680874
   9   67    1    HB    1.03125152647
   10   67    1    HB    0.998649813864
   11   67    1    HB    0.978110081786
   12   67    1    HB    1.03116776647
   13   67    1    HB    1.01844116305
   14   67    1    HB    1.01208613679
   15   67    1    HB    0.993603160807
   15   67    2    HB    1.016878283
   16   67    1    HB    1.00302206194
   16   67    2    HB    0.99748190419
   1   68    1    HB    1.00577909173
   2   68    1    HB    1.04046220863
   3   68    1    HB    1.03772062305
   4   68    1    HB    0.982208959223
   5   68    1    HB    1.03439003936
   6   68    1    HB    0.978152161853
   7   68    1    HB    0.933287838389
   8   68    1    HB    1.06316714122
   9   68    1    HB    0.970692604047
   10   68    1    HB    1.02242293722
   11   68    1    HB    0.941682228331
   12   68    1    HB    1.02666180201
   13   68    1    HB    1.00328327125
   14   68    1    HB    0.987318280346
   15   68    1    HB    0.991904134309
   15   68    2    HB    1.02485233202
   16   68    1    HB    1.085927794
   16   68    2    HB    0.964295172778
   1   69    1    HB    1.05750527727
   2   69    1    HB    1.03872651418
   3   69    1    HB    1.05579391171
   4   69    1    HB    0.995766730423
   5   69    1    HB    0.996030551351
   6   69    1    HB    0.987279453527
   7   69    1    HB    0.945175885237
   8   69    1    HB    0.958180428086
   9   69    1    HB    1.04585163506
   10   69    1    HB    0.984361602191
   11   69    1    HB    0.962081312356
   12   69    1    HB    1.05367373406
   13   69    1    HB    0.949630931693
   14   69    1    HB    0.988732498586
   15   69    1    HB    0.979156495753
   15   69    2    HB    1.02201121409
   16   69    1    HB    1.01779954528
   16   69    2    HB    1.04951789709
   1   70    1    HB    1.02053928268
   2   70    1    HB    0.943742962536
   3   70    1    HB    1.04815215013
   4   70    1    HB    1.00366769
   5   70    1    HB    0.956900889386
   6   70    1    HB    1.01163389909
   7   70    1    HB    1.02560994298
   8   70    1    HB    0.961639098468
   9   70    1    HB    0.994961054593
   10   70    1    HB    0.927804029912
   11   70    1    HB    1.01812144846
   12   70    1    HB    1.01951291264
   13   70    1    HB    1.03578051114
   14   70    1    HB    0.983761864317
   15   70    1    HB    1.03319794145
   15   70    2    HB    1.05501332565
   16   70    1    HB    0.994978581296
   16   70    2    HB    0.98080202615
   1   71    1    HB    0.994610168544
   2   71    1    HB    0.984774164708
   3   71    1    HB    1.00490903838
   4   71    1    HB    1.01359482561
   5   71    1    HB    1.05200566078
   6   71    1    HB    1.04391436264
   7   71    1    HB    1.00425860192
   8   71    1    HB    0.979504112273
   9   71    1    HB    0.988720775846
   10   71    1    HB    0.95350316279
   11   71    1    HB    0.98393036224
   12   71    1    HB    0.970940210286
   13   71    1    HB    1.03063470884
   14   71    1    HB    1.01538003436
   15   71    1    HB    0.95283164382
   15   71    2    HB    0.982798496242
   16   71    1    HB    1.00345453092
   16   71    2    HB    1.02293681773
   1   72    1    HB    0.981258888613
   2   72    1    HB    1.03097057339
   3   72    1    HB    1.04036651974
   4   72    1    HB    0.997730171594
   5   72    1    HB    1.00040994112
   6   72    1    HB    0.983041093535
   7   72    1    HB    1.04729918285
   8   72    1    HB    0.996668547815
   9   72    1    HB    0.990939512593
   10   72    1    HB    1.01307328796
   11   72    1    HB    0.983171224955
   12   72    1    HB    1.0457779165
   13   72    1    HB    1.00102335508
   14   72    1    HB    0.930883262589
   15   72    1    HB    0.985130310358
   15   72    2    HB    0.999501055503
   16   72    1    HB    1.05888424125
   16   72    2    HB    0.982305491726
   -16   1    3    HE    1.03183269686
   -17   1    1    HE    0.977070361636
   -18   1    1    HE    0.975337590677
   -18   1    2    HE    0.988153537196
   -19   1    1    HE    1.00526947887
   -19   1    2    HE    0.981568102052
   -20   1    1    HE    0.997414439254
   -20   1    2    HE    0.979701365697
   -21   1    1    HE    1.00857091996
   -21   1    2    HE    1.01017276436
   -22   1    1    HE    1.01501363504
   -22   1    2    HE    0.999844944807
   -23   1    1    HE    1.01430428346
   -23   1    2    HE    0.998456269431
   -24   1    1    HE    0.983175705988
   -24   1    2    HE    0.992619851065
   -25   1    1    HE    1.00590642687
   -25   1    2    HE    0.945913825602
   -26   1    1    HE    0.997816962561
   -26   1    2    HE    0.982959912129
